iter	F1	Logloss
168	0.9982400969	0.01717566522
169	0.9982977005	0.01701118923
170	0.9984421879	0.01692840207
171	0.998499798	0.01672843339
172	0.9984709921	0.01661530113
173	0.998499798	0.0165235192
174	0.9985286056	0.01642760579
175	0.9985574149	0.01634117652
176	0.9985574149	0.01622768204
177	0.9985574149	0.016110653
178	0.9985862258	0.01602003926
179	0.9985574149	0.01593891946
180	0.9985862258	0.01584352869
181	0.9986150384	0.0157837758
182	0.9986726685	0.01562543248
183	0.9986726685	0.01553752328
184	0.9987882984	0.01544058332
185	0.9987882984	0.01537970564
186	0.9987882984	0.01526238152
187	0.9988171143	0.01517411795
188	0.9988171143	0.0151267239
189	0.9988459319	0.01502744544
190	0.9988459319	0.01491875632
191	0.9988459319	0.01485408112
192	0.9988459319	0.01482276742
193	0.9988459319	0.01476457044
194	0.9988459319	0.01459684352
195	0.9988747511	0.01449248696
196	0.9989323946	0.01438953592
197	0.9989323946	0.01427381093
198	0.9989612188	0.01419994693
199	0.9989612188	0.01411327204
200	0.9989900447	0.01397918434
201	0.9989900447	0.01392368723
202	0.9990188723	0.01386656548
203	0.9990765324	0.01370607912
204	0.9990765324	0.01365180236
205	0.9990477015	0.01359048305
206	0.9991053649	0.01354498791
207	0.9991341991	0.01342211747
208	0.9991053649	0.01336885685
209	0.9991341991	0.01333628678
210	0.999163035	0.01315634179
211	0.9991918725	0.01299502435
212	0.999163035	0.01285521004
213	0.9991918725	0.01272194983
214	0.9991918725	0.0126662608
215	0.999163035	0.01262773319
216	0.999163035	0.01257492568
217	0.9992495526	0.01248305548
218	0.9992207117	0.01234352191
219	0.9992207117	0.01228664808
220	0.9992207117	0.01223216744
221	0.9992495526	0.01209254943
222	0.9993072393	0.01201567345
223	0.9993072393	0.01197608658
224	0.9993649327	0.01182091048
225	0.9993649327	0.01176477104
226	0.9993649327	0.01173129559
227	0.9993360852	0.01162476537
228	0.9993072393	0.01156268382
229	0.9992783952	0.01149502509
230	0.9993072393	0.01145467457
231	0.9993072393	0.01142164069
232	0.9993360852	0.01134793261
233	0.9993360852	0.0112069879
234	0.9993360852	0.01112143612
235	0.9993360852	0.0110930269
236	0.9993937819	0.01091549344
237	0.9994226328	0.01076779663
238	0.9994226328	0.01071828961
239	0.9994226328	0.01069503774
240	0.9994226328	0.01065844513
241	0.9994226328	0.01058101751
242	0.9994514853	0.01051475055
243	0.9994514853	0.0104090486
244	0.9994514853	0.01027118843
245	0.9994514853	0.01019690386
246	0.9994514853	0.01016223477
247	0.9994514853	0.01013016529
248	0.9995091954	0.01005317516
249	0.9995091954	0.009950150567
250	0.9995091954	0.009854891068
251	0.9995091954	0.009803153383
252	0.9995091954	0.009654894365
253	0.9995091954	0.009610164836
254	0.9995380529	0.009536785252
255	0.9995380529	0.009498949793
256	0.9995380529	0.009398545665
257	0.9995669121	0.009318359935
258	0.9995957729	0.009284054607
259	0.9995957729	0.009256516414
260	0.9995957729	0.009154046103
261	0.9995957729	0.0091317123
262	0.9995957729	0.009072011139
263	0.9995957729	0.008982031727
264	0.9995957729	0.008906627402
265	0.9995957729	0.008848034097
266	0.9995957729	0.008735352852
267	0.9995957729	0.008681888424
268	0.9995957729	0.008651554763
269	0.9995957729	0.008581805707
270	0.9996246355	0.008515786106
271	0.9996246355	0.008456795587
272	0.9996246355	0.00841928748
273	0.9996246355	0.008358485417
274	0.9996246355	0.008294404407
275	0.9996246355	0.008233890197
276	0.9996246355	0.008217280936
277	0.9996534997	0.008153958114
278	0.9996534997	0.008122353807
279	0.9996534997	0.008071356892
280	0.9996534997	0.007994539996
281	0.9996823655	0.007963498063
282	0.9996534997	0.007894051817
283	0.9996534997	0.00785866928
284	0.9996534997	0.00779671916
285	0.9996823655	0.007739231364
286	0.9996823655	0.007690647005
287	0.9996823655	0.00766923225
288	0.9996823655	0.00761552915
289	0.9996823655	0.007588463073
290	0.999711233	0.007522190313
291	0.999711233	0.00744866757
292	0.999711233	0.007412305157
293	0.999711233	0.007385070472
294	0.9997401022	0.007363011352
295	0.9997401022	0.007318498127
296	0.9997401022	0.007274206952
297	0.9997401022	0.007252632449
298	0.9997401022	0.007233814325
299	0.9997401022	0.007211679119
